集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2014,08,茨城県,E,製造業,年齢計,28.65,98.4,442.2
2014,08,茨城県,E,製造業,～19歳,17.18,12.35,218.51
2014,08,茨城県,E,製造業,20～24歳,19.23,51.4,282.16
2014,08,茨城県,E,製造業,25～29歳,22.77,66.18,339.42
2014,08,茨城県,E,製造業,30～34歳,24.74,76.89,373.77
2014,08,茨城県,E,製造業,35～39歳,28.73,101.62,446.38
2014,08,茨城県,E,製造業,40～44歳,31.56,119.59,498.31
2014,08,茨城県,E,製造業,45～49歳,34.71,139.34,555.86
2014,08,茨城県,E,製造業,50～54歳,36.45,138.68,576.08
2014,08,茨城県,E,製造業,55～59歳,33.27,120.22,519.46
2014,08,茨城県,E,製造業,60～64歳,23.36,55.87,336.19
2014,08,茨城県,E,製造業,65～69歳,24.19,28.68,318.96
2014,08,茨城県,E,製造業,70歳～,19.15,30.96,260.76
2014,08,茨城県,F,電気・ガス・熱供給・水道業,年齢計,40.91,51.36,542.28
2014,08,茨城県,F,電気・ガス・熱供給・水道業,～19歳,18.96,21.35,248.87
2014,08,茨城県,F,電気・ガス・熱供給・水道業,20～24歳,21.83,37.45,299.41
2014,08,茨城県,F,電気・ガス・熱供給・水道業,25～29歳,26.69,29.17,349.45
2014,08,茨城県,F,電気・ガス・熱供給・水道業,30～34歳,31.01,53.61,425.73
2014,08,茨城県,F,電気・ガス・熱供給・水道業,35～39歳,38.04,39.31,495.79
2014,08,茨城県,F,電気・ガス・熱供給・水道業,40～44歳,42.6,68.06,579.26
2014,08,茨城県,F,電気・ガス・熱供給・水道業,45～49歳,51.79,37.13,658.61
2014,08,茨城県,F,電気・ガス・熱供給・水道業,50～54歳,54.11,45.23,694.55
2014,08,茨城県,F,電気・ガス・熱供給・水道業,55～59歳,48.68,59.62,643.78
2014,08,茨城県,F,電気・ガス・熱供給・水道業,60～64歳,37.3,131.26,578.86
2014,08,茨城県,F,電気・ガス・熱供給・水道業,65～69歳,21.57,41.14,299.98
2014,08,茨城県,F,電気・ガス・熱供給・水道業,70歳～,-,-,-
2014,08,茨城県,G,情報通信業,年齢計,30.17,76.79,438.83
2014,08,茨城県,G,情報通信業,～19歳,17.38,19.69,228.25
2014,08,茨城県,G,情報通信業,20～24歳,21.64,30.89,290.57
2014,08,茨城県,G,情報通信業,25～29歳,23.11,56.16,333.48
2014,08,茨城県,G,情報通信業,30～34歳,26.38,71.66,388.22
2014,08,茨城県,G,情報通信業,35～39歳,29.08,72.06,421.02
2014,08,茨城県,G,情報通信業,40～44歳,31.88,77,459.56
2014,08,茨城県,G,情報通信業,45～49歳,35.36,79.97,504.29
2014,08,茨城県,G,情報通信業,50～54歳,41.73,117.84,618.6
2014,08,茨城県,G,情報通信業,55～59歳,40.81,127.53,617.25
2014,08,茨城県,G,情報通信業,60～64歳,22.18,66.82,332.98
2014,08,茨城県,G,情報通信業,65～69歳,34.54,16.4,430.88
2014,08,茨城県,G,情報通信業,70歳～,-,-,-
2014,08,茨城県,H,運輸業，郵便業,年齢計,22.7,39.4,311.8
2014,08,茨城県,H,運輸業，郵便業,～19歳,18.59,8.2,231.28
2014,08,茨城県,H,運輸業，郵便業,20～24歳,19.76,41.81,278.93
2014,08,茨城県,H,運輸業，郵便業,25～29歳,18.38,33.57,254.13
2014,08,茨城県,H,運輸業，郵便業,30～34歳,20.44,34.21,279.49
2014,08,茨城県,H,運輸業，郵便業,35～39歳,22.01,32.47,296.59
2014,08,茨城県,H,運輸業，郵便業,40～44歳,22.15,39.19,304.99
2014,08,茨城県,H,運輸業，郵便業,45～49歳,25.21,42.73,345.25
2014,08,茨城県,H,運輸業，郵便業,50～54歳,25.18,50.26,352.42
2014,08,茨城県,H,運輸業，郵便業,55～59歳,28.18,69,407.16
2014,08,茨城県,H,運輸業，郵便業,60～64歳,21.21,25.78,280.3
2014,08,茨城県,H,運輸業，郵便業,65～69歳,22.84,42.49,316.57
2014,08,茨城県,H,運輸業，郵便業,70歳～,28.87,64.7,411.14
2014,08,茨城県,I,卸売業，小売業,年齢計,28.17,78.95,416.99
2014,08,茨城県,I,卸売業，小売業,～19歳,16,2.84,194.84
2014,08,茨城県,I,卸売業，小売業,20～24歳,19.11,41.35,270.67
2014,08,茨城県,I,卸売業，小売業,25～29歳,22.48,66.12,335.88
2014,08,茨城県,I,卸売業，小売業,30～34歳,26.27,70.51,385.75
2014,08,茨城県,I,卸売業，小売業,35～39歳,29.41,88.88,441.8
2014,08,茨城県,I,卸売業，小売業,40～44歳,34.13,111.97,521.53
2014,08,茨城県,I,卸売業，小売業,45～49歳,35.26,107.72,530.84
2014,08,茨城県,I,卸売業，小売業,50～54歳,34.08,107.02,515.98
2014,08,茨城県,I,卸売業，小売業,55～59歳,31.1,72.39,445.59
2014,08,茨城県,I,卸売業，小売業,60～64歳,22.75,41.58,314.58
2014,08,茨城県,I,卸売業，小売業,65～69歳,20.84,16.49,266.57
2014,08,茨城県,I,卸売業，小売業,70歳～,27.53,18.45,348.81
2014,08,茨城県,J,金融業，保険業,年齢計,34.73,124.66,541.42
2014,08,茨城県,J,金融業，保険業,～19歳,15.36,8.64,192.96
2014,08,茨城県,J,金融業，保険業,20～24歳,20.22,32.46,275.1
2014,08,茨城県,J,金融業，保険業,25～29歳,23.06,85.88,362.6
2014,08,茨城県,J,金融業，保険業,30～34歳,27.34,105.67,433.75
2014,08,茨城県,J,金融業，保険業,35～39歳,32.74,128.35,521.23
2014,08,茨城県,J,金融業，保険業,40～44歳,38.27,151.25,610.49
2014,08,茨城県,J,金融業，保険業,45～49歳,41.41,165.3,662.22
2014,08,茨城県,J,金融業，保険業,50～54歳,42.75,164.35,677.35
2014,08,茨城県,J,金融業，保険業,55～59歳,43.31,132.64,652.36
2014,08,茨城県,J,金融業，保険業,60～64歳,30.98,70.36,442.12
2014,08,茨城県,J,金融業，保険業,65～69歳,28.7,86.85,431.25
2014,08,茨城県,J,金融業，保険業,70歳～,25.85,67.92,378.12
2014,08,茨城県,K,不動産業，物品賃貸業,年齢計,29.97,82.4,442.04
2014,08,茨城県,K,不動産業，物品賃貸業,～19歳,15.98,3.33,195.09
2014,08,茨城県,K,不動産業，物品賃貸業,20～24歳,20.35,19.38,263.58
2014,08,茨城県,K,不動産業，物品賃貸業,25～29歳,22.86,52.6,326.92
2014,08,茨城県,K,不動産業，物品賃貸業,30～34歳,29.46,82.65,436.17
2014,08,茨城県,K,不動産業，物品賃貸業,35～39歳,32.81,63.64,457.36
2014,08,茨城県,K,不動産業，物品賃貸業,40～44歳,32.16,113.58,499.5
2014,08,茨城県,K,不動産業，物品賃貸業,45～49歳,40.65,166.24,654.04
2014,08,茨城県,K,不動産業，物品賃貸業,50～54歳,40.44,112.74,598.02
2014,08,茨城県,K,不動産業，物品賃貸業,55～59歳,37.4,92.68,541.48
2014,08,茨城県,K,不動産業，物品賃貸業,60～64歳,26,56.55,368.55
2014,08,茨城県,K,不動産業，物品賃貸業,65～69歳,18.8,17.62,243.22
2014,08,茨城県,K,不動産業，物品賃貸業,70歳～,41.98,6.37,510.13
2014,08,茨城県,L,学術研究，専門・技術サービス業,年齢計,39.84,152.29,630.37
2014,08,茨城県,L,学術研究，専門・技術サービス業,～19歳,16.71,11.53,212.05
2014,08,茨城県,L,学術研究，専門・技術サービス業,20～24歳,19.98,34.94,274.7
2014,08,茨城県,L,学術研究，専門・技術サービス業,25～29歳,24.77,97.58,394.82
2014,08,茨城県,L,学術研究，専門・技術サービス業,30～34歳,29.79,118.41,475.89
2014,08,茨城県,L,学術研究，専門・技術サービス業,35～39歳,35.74,128.44,557.32
2014,08,茨城県,L,学術研究，専門・技術サービス業,40～44歳,38.04,143.84,600.32
2014,08,茨城県,L,学術研究，専門・技術サービス業,45～49歳,44.95,192.62,732.02
2014,08,茨城県,L,学術研究，専門・技術サービス業,50～54歳,53.69,202.46,846.74
2014,08,茨城県,L,学術研究，専門・技術サービス業,55～59歳,57.13,225.06,910.62
2014,08,茨城県,L,学術研究，専門・技術サービス業,60～64歳,35.25,115.54,538.54
2014,08,茨城県,L,学術研究，専門・技術サービス業,65～69歳,34.37,39.8,452.24
2014,08,茨城県,L,学術研究，専門・技術サービス業,70歳～,38.7,18.06,482.46
2014,08,茨城県,M,宿泊業，飲食サービス業,年齢計,22.52,30.01,300.25
2014,08,茨城県,M,宿泊業，飲食サービス業,～19歳,16.48,2.5,200.26
2014,08,茨城県,M,宿泊業，飲食サービス業,20～24歳,17.82,9.22,223.06
2014,08,茨城県,M,宿泊業，飲食サービス業,25～29歳,19.33,21.51,253.47
2014,08,茨城県,M,宿泊業，飲食サービス業,30～34歳,22.55,30.44,301.04
2014,08,茨城県,M,宿泊業，飲食サービス業,35～39歳,23.2,37.28,315.68
2014,08,茨城県,M,宿泊業，飲食サービス業,40～44歳,29.57,59.18,414.02
2014,08,茨城県,M,宿泊業，飲食サービス業,45～49歳,23.21,25.88,304.4
2014,08,茨城県,M,宿泊業，飲食サービス業,50～54歳,26.23,49.16,363.92
2014,08,茨城県,M,宿泊業，飲食サービス業,55～59歳,24.5,41.46,335.46
2014,08,茨城県,M,宿泊業，飲食サービス業,60～64歳,19.69,12.23,248.51
2014,08,茨城県,M,宿泊業，飲食サービス業,65～69歳,19.74,7.2,244.08
2014,08,茨城県,M,宿泊業，飲食サービス業,70歳～,18.72,5.75,230.39
2014,08,茨城県,N,生活関連サービス業，娯楽業,年齢計,23.81,32.92,318.64
2014,08,茨城県,N,生活関連サービス業，娯楽業,～19歳,16.53,0.6,198.96
2014,08,茨城県,N,生活関連サービス業，娯楽業,20～24歳,18.82,10.76,236.6
2014,08,茨城県,N,生活関連サービス業，娯楽業,25～29歳,20.5,19.66,265.66
2014,08,茨城県,N,生活関連サービス業，娯楽業,30～34歳,24.44,30.36,323.64
2014,08,茨城県,N,生活関連サービス業，娯楽業,35～39歳,25.9,47.31,358.11
2014,08,茨城県,N,生活関連サービス業，娯楽業,40～44歳,28.64,52.77,396.45
2014,08,茨城県,N,生活関連サービス業，娯楽業,45～49歳,27.1,49.8,375
2014,08,茨城県,N,生活関連サービス業，娯楽業,50～54歳,26.18,40.72,354.88
2014,08,茨城県,N,生活関連サービス業，娯楽業,55～59歳,26.09,43.55,356.63
2014,08,茨城県,N,生活関連サービス業，娯楽業,60～64歳,19.38,17.29,249.85
2014,08,茨城県,N,生活関連サービス業，娯楽業,65～69歳,18.7,6.72,231.12
2014,08,茨城県,N,生活関連サービス業，娯楽業,70歳～,40,0,480
2014,08,茨城県,O,教育，学習支援業,年齢計,38.55,123.08,585.68
2014,08,茨城県,O,教育，学習支援業,～19歳,15.6,21,208.2
2014,08,茨城県,O,教育，学習支援業,20～24歳,22.29,36.44,303.92
2014,08,茨城県,O,教育，学習支援業,25～29歳,24.12,56.71,346.15
2014,08,茨城県,O,教育，学習支援業,30～34歳,31.51,67.68,445.8
2014,08,茨城県,O,教育，学習支援業,35～39歳,34.26,93.74,504.86
2014,08,茨城県,O,教育，学習支援業,40～44歳,39.1,133.65,602.85
2014,08,茨城県,O,教育，学習支援業,45～49歳,46.74,152.73,713.61
2014,08,茨城県,O,教育，学習支援業,50～54歳,48.67,176.68,760.72
2014,08,茨城県,O,教育，学習支援業,55～59歳,48.6,181.78,764.98
2014,08,茨城県,O,教育，学習支援業,60～64歳,46.53,188.27,746.63
2014,08,茨城県,O,教育，学習支援業,65～69歳,33.96,94.36,501.88
2014,08,茨城県,O,教育，学習支援業,70歳～,66.07,210.39,1003.23
2014,08,茨城県,P,医療，福祉,年齢計,26.83,58.72,380.68
2014,08,茨城県,P,医療，福祉,～19歳,14.25,0,171
2014,08,茨城県,P,医療，福祉,20～24歳,19.53,30.9,265.26
2014,08,茨城県,P,医療，福祉,25～29歳,23.55,58.61,341.21
2014,08,茨城県,P,医療，福祉,30～34歳,26.03,60.91,373.27
2014,08,茨城県,P,医療，福祉,35～39歳,27.68,54.85,387.01
2014,08,茨城県,P,医療，福祉,40～44歳,27.94,65.29,400.57
2014,08,茨城県,P,医療，福祉,45～49歳,29.41,76.81,429.73
2014,08,茨城県,P,医療，福祉,50～54歳,35.13,66.97,488.53
2014,08,茨城県,P,医療，福祉,55～59歳,30.1,76.93,438.13
2014,08,茨城県,P,医療，福祉,60～64歳,26.2,51.1,365.5
2014,08,茨城県,P,医療，福祉,65～69歳,28.76,42.76,387.88
2014,08,茨城県,P,医療，福祉,70歳～,29.7,58.96,415.36
2014,08,茨城県,Q,複合サービス事業,年齢計,29.17,83.21,433.25
2014,08,茨城県,Q,複合サービス事業,～19歳,14.8,11.48,189.08
2014,08,茨城県,Q,複合サービス事業,20～24歳,18.32,35.18,255.02
2014,08,茨城県,Q,複合サービス事業,25～29歳,21.27,51.09,306.33
2014,08,茨城県,Q,複合サービス事業,30～34歳,22.85,50.45,324.65
2014,08,茨城県,Q,複合サービス事業,35～39歳,28.73,83.78,428.54
2014,08,茨城県,Q,複合サービス事業,40～44歳,30.87,91.5,461.94
2014,08,茨城県,Q,複合サービス事業,45～49歳,34.15,110.75,520.55
2014,08,茨城県,Q,複合サービス事業,50～54歳,36.47,117.98,555.62
2014,08,茨城県,Q,複合サービス事業,55～59歳,34.58,97.42,512.38
2014,08,茨城県,Q,複合サービス事業,60～64歳,21.32,32.88,288.72
2014,08,茨城県,Q,複合サービス事業,65～69歳,-,-,-
2014,08,茨城県,Q,複合サービス事業,70歳～,-,-,-
2014,08,茨城県,R,サービス業（他に分類されないもの）,年齢計,25.63,48.62,356.18
2014,08,茨城県,R,サービス業（他に分類されないもの）,～19歳,17.4,5.7,214.5
2014,08,茨城県,R,サービス業（他に分類されないもの）,20～24歳,19.53,24.35,258.71
2014,08,茨城県,R,サービス業（他に分類されないもの）,25～29歳,20.91,31.73,282.65
2014,08,茨城県,R,サービス業（他に分類されないもの）,30～34歳,23.31,44.51,324.23
2014,08,茨城県,R,サービス業（他に分類されないもの）,35～39歳,25.54,55.42,361.9
2014,08,茨城県,R,サービス業（他に分類されないもの）,40～44歳,26.9,56.12,378.92
2014,08,茨城県,R,サービス業（他に分類されないもの）,45～49歳,27.69,55.29,387.57
2014,08,茨城県,R,サービス業（他に分類されないもの）,50～54歳,29.66,56.93,412.85
2014,08,茨城県,R,サービス業（他に分類されないもの）,55～59歳,28.19,65.4,403.68
2014,08,茨城県,R,サービス業（他に分類されないもの）,60～64歳,26.42,41.37,358.41
2014,08,茨城県,R,サービス業（他に分類されないもの）,65～69歳,19.46,14.74,248.26
2014,08,茨城県,R,サービス業（他に分類されないもの）,70歳～,16.98,4.77,208.53
2014,09,栃木県,C,鉱業，採石業，砂利採取業,年齢計,29.9,70.64,429.44
2014,09,栃木県,C,鉱業，採石業，砂利採取業,～19歳,-,-,-
2014,09,栃木県,C,鉱業，採石業，砂利採取業,20～24歳,20.1,11.5,252.7
2014,09,栃木県,C,鉱業，採石業，砂利採取業,25～29歳,21.52,32.9,291.14
2014,09,栃木県,C,鉱業，採石業，砂利採取業,30～34歳,29.1,71.11,420.31
2014,09,栃木県,C,鉱業，採石業，砂利採取業,35～39歳,29.68,91.44,447.6
2014,09,栃木県,C,鉱業，採石業，砂利採取業,40～44歳,38.78,64.42,529.78
2014,09,栃木県,C,鉱業，採石業，砂利採取業,45～49歳,36.63,101.55,541.11
2014,09,栃木県,C,鉱業，採石業，砂利採取業,50～54歳,29.02,52.62,400.86
2014,09,栃木県,C,鉱業，採石業，砂利採取業,55～59歳,30.86,84.63,454.95
2014,09,栃木県,C,鉱業，採石業，砂利採取業,60～64歳,28.31,122.2,461.92
2014,09,栃木県,C,鉱業，採石業，砂利採取業,65～69歳,18.57,34.5,257.34
2014,09,栃木県,C,鉱業，採石業，砂利採取業,70歳～,-,-,-
2014,09,栃木県,D,建設業,年齢計,30.27,53.64,416.88
2014,09,栃木県,D,建設業,～19歳,17.98,5.31,221.07
2014,09,栃木県,D,建設業,20～24歳,21.27,34.08,289.32
2014,09,栃木県,D,建設業,25～29歳,23.65,54.09,337.89
2014,09,栃木県,D,建設業,30～34歳,28.85,55.72,401.92
2014,09,栃木県,D,建設業,35～39歳,30.65,45.81,413.61
2014,09,栃木県,D,建設業,40～44歳,35.23,74.54,497.3
2014,09,栃木県,D,建設業,45～49歳,31.7,68.03,448.43
2014,09,栃木県,D,建設業,50～54歳,34.35,51.6,463.8
2014,09,栃木県,D,建設業,55～59歳,35.96,61.69,493.21
2014,09,栃木県,D,建設業,60～64歳,33.58,58.53,461.49
2014,09,栃木県,D,建設業,65～69歳,23.83,10.85,296.81
2014,09,栃木県,D,建設業,70歳～,23.32,4.89,284.73
2014,09,栃木県,E,製造業,年齢計,29.85,98.57,456.77
2014,09,栃木県,E,製造業,～19歳,17.23,14.31,221.07
2014,09,栃木県,E,製造業,20～24歳,19.46,45.66,279.18
2014,09,栃木県,E,製造業,25～29歳,22.45,66.81,336.21
2014,09,栃木県,E,製造業,30～34歳,25.4,79.97,384.77
2014,09,栃木県,E,製造業,35～39歳,29.2,99.81,450.21
2014,09,栃木県,E,製造業,40～44歳,32.08,109.26,494.22
2014,09,栃木県,E,製造業,45～49歳,34.86,120.8,539.12
2014,09,栃木県,E,製造業,50～54歳,39.03,147.36,615.72
2014,09,栃木県,E,製造業,55～59歳,35.53,129.45,555.81
2014,09,栃木県,E,製造業,60～64歳,22.62,41.23,312.67
2014,09,栃木県,E,製造業,65～69歳,22.94,20.13,295.41
2014,09,栃木県,E,製造業,70歳～,16.01,10.26,202.38
2014,09,栃木県,F,電気・ガス・熱供給・水道業,年齢計,40.43,30.34,515.5
2014,09,栃木県,F,電気・ガス・熱供給・水道業,～19歳,20.14,38.8,280.48
2014,09,栃木県,F,電気・ガス・熱供給・水道業,20～24歳,21.45,21.45,278.85
